name,description,address,city,state,postcode,country,phone,website,email,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tags,extra,lat,lng,hours
Queens Island Urgent Care- Pearl Kai,98-199 Kamehameha hwy,Aiea,HI,96701,(808) 691-2619,"",21.38156974,-157.9429037,
Straub Medical Center,888 S King St.,Honolulu,HI,96813,"",https://www.hawaiipacifichealth.org/,21.3027388,-157.8506934,Daily 8am - 5pm
Pali Momi Medical Center,98-1079 Moanalua Rd,Aiea,HI,96701,"",https://www.hawaiipacifichealth.org/,21.39682685,-157.8977272,Daily 8am - 5pm
Queen’s Medical Center - West Oahu,91-2141 Fort Weaver Rd.,Ewa Beach,HI,96706,808-691-2619,https://www.queens.org/,21.33932274,-158.0165384,"10am - 2pm, Monday through Saturday"
Hilo Medical Center,1190 Waianuenue Ave,Hilo,HI,96720,"",https://www.hilomedicalcenter.org/,19.71764236,-155.1126018,"10am - 2pm, M-F"
Kapiolani Medical Center for Women & Children,1319 Punahou St.,Honolulu,HI,96826,"",https://www.hawaiipacifichealth.org/,21.2999228,-157.8336383,Daily 8am - 5pm
Wilcox Medical Center,3-3420 Kuhio Hwy,Lihue,HI,96766,"",https://www.hawaiipacifichealth.org/,21.98208096,-159.3672647,Daily 8am - 5pm
War Memorial Gym,700 Halia Nakoa Street,Wailuku,HI,96793,"",https://hawaiicovid19.com,20.90145059,-156.5370772,"8am - 4pm daily, starting Monday, March 23rd"
QNHCH Primary Care Clinic,65-1267 Kawaihae Rd.,Waimea,HI,96743,808-691-2619,https://www.queens.org/,19.97399764,-155.6928475,"10am - 2pm, Monday through Saturday"
Holiday Road,2591 Holiday Road,Coralville,IA,52241,319-384-9010,https://uihc.org/locations/holiday-road,41.7004465,-91.605369,Call ahead
UI QuickCare - East,1632 Sycamore Street,Iowa City,IA,52240,319-384-9010,https://uihc.org/locations/ui-quickcare-east,41.6422174,-91.508043,Call ahead
UI QuickCare - Old Capitol Town Center,201 South Clinton Street,Iowa City,IA,52240,319-384-9010,https://uihc.org/locations/ui-quickcare-old-capitol-town-center,41.6592514,-91.535004,Call ahead
Scott Boulevard,3640 Middlebury Road,Iowa City,IA,52245,319-384-9010,https://uihc.org/locations/scott-boulevard,41.6679322,-91.481541,Call ahead
UI QuickCare - Mormon Trek,767 Mormon Trek Boulevard,Iowa City,IA,52246,319-384-9010,https://uihc.org/locations/ui-quickcare-mormon-trek,41.6520099,-91.576101,Call ahead
UI QuickCare - North Liberty,720 Pacha Parkway,North Liberty,IA,52317,319-384-9010,https://uihc.org/locations/ui-quickcare-north-liberty,41.7541219,-91.605665,Call ahead
St. Luke's Plaza,720 E. Park Blvd.,Boise,ID,83712,"",https://www.stlukesonline.org/blogs/st-lukes/notes-and-announcements/2020/mar/st-lukes-covid-19-coronavirus-announcement,43.6051049,-116.1901265,10am - 6pm daily
St. Luke's Wood River Medical Center,100 Hospital Drive,Ketchum,ID,83340,"","",43.64829413,-114.3490798,10 a.m. - 4 p.m. daily
St. Luke's Fruitland Medical Plaza,1210 NW 16th St,Fruitland,ID,83619,"","",44.02539205,-116.9292834,
Saint Alphonsus Meridian Health Plaza,3025 West Cherry Lane,Meridian,ID,83642,"","",43.61871926,-116.4304176,8 am - 8 pm Daily
Challis Area Health Center,611 Clinic Rd,Challis,ID,83226,"","",44.51123077,-114.2245539,Monday - Friday: 8:00 AM‚Äì5:30 PM  Wednesdays: 7:00 AM-5:30 PM
Mountain View Hospital,2600 S. Woodruff Ave.,Idaho Falls,ID,83404,208-528-1132,https://www.mountainviewhospital.org,43.47407883,-112.0010285,"9am - 2:30pm, Monday through Friday"
St. Luke's - Wood River Hospital,100 Hospital Dr,Ketchum,ID,83340,"",https://www.stlukesonline.org/blogs/st-lukes/notes-and-announcements/2020/mar/st-lukes-covid-19-coronavirus-announcement,43.6505094,-114.3488886,10am - 6pm daily
Saint Alphonsus,3025 West Cherry Lane,Meridian,ID,83642,208-302-2683,https://www.saintalphonsus.org/news/coronavirus,43.6185692,-116.4308009,8am - 8pm daily
St. Luke's - Meridian Hospital,520 S. Eagle Rd,Meridian,ID,83642,"",https://www.stlukesonline.org/blogs/st-lukes/notes-and-announcements/2020/mar/st-lukes-covid-19-coronavirus-announcement,43.6005267,-116.3518411,10am - 6pm daily
Saltzer Health - South Nampa Urgent Care Clinic,215 E. Hawaii Ave.,Nampa,ID,83686,"",https://saltzerhealth.com/coronavirus/,43.5543696,-116.5707862,8am - 8pm daily
Saltzer Health - North Nampa Urgent Care Clinic,9850 W. St. Luke’s Drive,Nampa,ID,83687,"",https://saltzerhealth.com/coronavirus/,43.6183765,-116.5904037,8am - 8pm daily
Evanston Hospital,2650 Ridge Ave. Evanston,Evanston,IL,60201,847-432-5849,https://www.northshore.org/locations/our-hospitals/evanston-hospital/,42.066005,-87.6839553,
Christ Community Health Services Broad Avenue Health Center,2861 Broad Ave,Memphis,IN,38112,"","",35.1473896,-89.96558851,
Swedish Hospital,5140 N. California Avenue,Chicago,IL,60625,773-907-7700,https://swedishcovenant.org/,41.9750205,-87.7005421,
Family First Medical Group,9730 S. Western Ave.,Evergreen Park,IL,60805,708-572-7575,http://www.yourffmg.com,41.7175351,-87.6831161,Hours are limited. Call 708-572-7575 for more information.
Glenbrook Hospital,2100 Pfingsten Road,Glenview,IL,60026,847-432-5849,https://www.northshore.org/locations/our-hospitals/glenbrook-hospital/,42.0926615,-87.8527101,
Immediate Care - Gurnee,7900 Rollins Rd.,Gurnee,IL,60031,847-432-5849,https://www.northshore.org/apps/findalocation/immediatecaresearch.aspx,42.3849322,-87.9965905,
Highland Park Hospital,777 Park Ave. West,Highland Park,IL,60035,847-432-5849,https://www.northshore.org/locations/our-hospitals/highland-park-hospital/,42.1908249,-87.8081645,
Christie Clinic,1801 W Windsor Rd,Champaign,IL,61822,"","",40.08348526,-88.30580457,
Immediate Care - Lake Bluff,71 Waukegan Rd.,Lake Bluff,IL,60044,847-432-5849,https://www.northshore.org/apps/findalocation/immediatecaresearch.aspx,42.2756636,-87.8748628,
Family First Medical Group,9200 W 191st St.,Mokena,IL,60448,708-572-7575,http://www.yourffmg.com,41.5435226,-87.8415946,Hours are limited. Call 708-572-7575 for more information.
Immediate Care - Niles,6450 Touhy Ave.,Niles,IL,60714,847-432-5849,https://www.northshore.org/apps/findalocation/immediatecaresearch.aspx,42.0126595,-87.7877028,
Emergency Department - Rockford,1401 East State Street,Rockford,IL,61104,"",https://www.swedishamerican.org/locations/emergency-department-rockford,42.266847,-89.07355,
Stateline Clinic & Immediate Care,4282 E. Rockton Road,Roscoe,IL,61073,800-889-3931,https://www.swedishamerican.org/locations/stateline-clinic-immediate-care,42.4571612,-89.034281,Call ahead
Memorial Hospital East Medical Building,1414 Cross St.,Shiloh,IL,62269,"",https://wuphysicians.wustl.edu/locations,38.57457291,-89.9088285,Call Ahead
Skokie Hospital,9600 Gross Point Road,Skokie,IL,60076,847-432-5849,https://www.northshore.org/locations/our-hospitals/skokie-hospital/,42.0562275,-87.7400858,
Immediate Care - Skokie At Old Orchard Woods,9977 Woods Dr.,Skokie,IL,60077,847-432-5849,https://www.northshore.org/apps/findalocation/immediatecaresearch.aspx,42.0614968,-87.7605596,
Advocate Lutheran General Hospital,1775 Dempster Street,Park Ridge,IL,60068, ,"",42.03978774,-87.84766469,
Kouts Health Care,703 N Main St,Kouts,IN,46347,"","",41.32416349,-87.0259665,Varies
Alton Memorial Hospital,6 Memorial Drive,Alton,IL,62002,"",https://wuphysicians.wustl.edu/locations,38.90044468,-90.16045825,Call Ahead
Emergency Department - Belvidere,1625 South State Street,Belvidere,IL,61008,"",https://www.swedishamerican.org/locations/emergency-department-belvidere,42.2428148,-88.839866,
SSM Health Express Clinic,1003 E. McCord St.,Centralia,IL,62801,"",https://www.ssmhealth.com/locations/location-details/express-clinic-centralia,38.52654384,-89.11867148,
SSM Health St. Mary's Hospital - Centralia,400 N. Pleasant Ave.,Centralia,IL,62801,"",https://www.ssmhealth.com/locations/st-marys-hospital-centralia,38.5290634,-89.116112,
Glenbrook Hospital,2100 Pfingsten Road,Glenview,IL,60026,"","",42.09214079,-87.84924266,
SSM Health Good Samaritan Hospital - Mt. Vernon,1 Good Samaritan Way,Mount Vernon,IL,62864,"",https://www.ssmhealth.com/locations/good-samaritan-hospital-mt-vernon,38.3311715,-88.902588,
SSM Health Express Clinic,602 S. 42nd St.,Mount Vernon,IL,62864,"",https://www.ssmhealth.com/locations/location-details/express-clinic-mount-vernon,38.31360059,-88.94207124,
Northwestern Medicine Kishwaukee Hospital,1 Kish Hospital Drive,DeKalb,IL,60115,"","",41.96199522,-88.72267762,open 24 hours
Walmart (Parking Lot),137 W North Ave,Northlake,IL,60164,"","",41.90460098,-87.90850782,10 am ‚Äì 4 pm
CGH Medical Center,15 W 3RD ST,Sterling,IL,61081,"","",41.78785739,-89.69629622,
Baptist Health Urgent Care-Highlander Point,"800 Highlander Point Drive, Suite 103",Floyds Knobs,IN,47119,"","",38.31579292,-85.90068727,M-F 8am-8pm; S-S 9am-5pm
Northwestern Medicine Immediate Care Evanston,"1704 Maple Ave., Suite 100",Evanston,IL,60201,"","",42.04913297,-87.68479973,
Innovative Express Care,2400 N Ashland Avenue,Chicago,IL,60614,"","",41.92536499,-87.66846709,"Monday ‚Äì Friday, 8am - 8pm; Saturday ‚Äì Sunday, 9pm - 5pm."
Walmart - parking lot,2424 West Jefferson,Joliet,IL,60435,"","",41.52207951,-88.14257464,10 am - 4 pm
Northwestern Medicine Lavin Family Pavilion,259 E Erie St,Chicago,IL,60611,"","",41.89417164,-87.62065736,
Respiratory Clinic at Memorial Physician Services - South Sixth,2950 South Sixth Street,Springfield,IL,62703,"","",39.76193171,-89.647387,8AM -8PM
Northwestern Medicine Delnor Hospital,300 Randall Road,Geneva,IL,60134,"","",41.88686496,-88.34350416,open 24 hrs
KSB Hospital,403 E 1st St,Dixon,IL,61021,"","",41.84440515,-89.47969196,9:00 am and 5:00 pm on weekdays
Edward-Elmhurst Health,4201 Winfield Road,Warrenville,IL,60555,"","",41.80952707,-88.16716208,
Advocate Good Shepherd Hospital,450 W Hwy 22,Barrington,IL,60010,"","",42.19296123,-88.17173439,8am - 6pm
NorthShore Immediate Care Center - Niles,6450 Touhy Ave,Niles,IL,60714,"","",42.01203523,-87.78768491,9:00 a.m. - 6:45 p.m
NorthShore Immediate Care Center - Lake Bluff,71 Waukegan Rd,Lake Bluff,IL,60044-1614, ,"",42.27568782,-87.87487759,9:00 a.m. - 6:45 p.m.
NorthShore Immediate Care Center - Gurnee,7900 Rollins Rd,Gurnee,IL,60031,"","",42.38495678,-87.99659636,8:00 a.m. - 7:45 p.m
Rochelle Community Hospital,900 N 2nd St,Rochelle,IL,61068,"","",41.92862461,-89.063445,8 a.m. - 5 p.m
NorthShore Immediate Care Center - Skokie at Old Orchard Woods,9977 Woods Dr,Skokie,IL,60077,"","",42.0615239,-87.76098529,8:00 a.m. - 8:45 p.m.
SwedishAmerican Immediate Care,2473 McFarland Road,Rockford,IL,61107,800-889-3931,https://www.swedishamerican.org/locations/swedishamerican-immediate-care,42.2836529,-89.003255,Call ahead
Walgreens,695 W Boughton Rd,Bolingbrook,IL,60440, ,"",41.70603002,-88.09567668,10:00am-4:00pm
Eli Lilly Drive-Thru Testing Site,893 Delaware St,Indianapolis,IN,46225,"","",39.75544006,-86.15486986,8:00 am - 6:00 pm
Midwest Express Clinic Munster,8135 Calumet Ave,Munster,IN,46321,"","",41.56563516,-87.50895412,8am - 8pm
Parkview Regional Medical Center,11109 Parkview Plaza Drive Entrance 1,Fort Wayne,IN,46845,"","",41.18844421,-85.10158845,
Franciscan Health Crown Point,1201 South Main Street,Crown Point,IN,46307,"","",41.39633902,-87.36702205,10 am to 6 pm
Floyd County Health Department,1917 Bono Rd,New Albany,IN, ,(812) 948-4726,"",38.30198507,-85.83233659,M-F 11am-3pm
Floyd County Health Dept,1917 Bono Rd,New Albany,IN,47150,(812) 948-4726,"",38.30367807,-85.83302502,12pm - 3pm (days not listed)
Parkview Hospital Randallia,2200 Randallia Dr,Fort Wayne,IN,46805,"","",41.09599384,-85.10980898,
The South Bend Clinic,301 E Day Rd,Mishawaka,IN,46545,"","",41.6985511,-86.17829823,Monday-Friday 8 am-5pm
Saint Joseph Health System,5215 Holy Cross Pkwy,Mishawaka,IN,46545,"","",41.7076476,-86.1733782,
Midwest Express Clinic Crown Point,5521 Lincoln Hwy #1a,Crown Point,IN,46307,"","",41.47469632,-87.40196277,8 am - 8 pm
IU Health Bloomington Hospital,601 W 2nd St,Bloomington,IN,47403,800-248-1199,"",39.16025033,-86.54015068,24/7
Beacon MedPoint Urgent Care Main Street,613 N Main St,Mishawaka,IN,46545,"","",41.66672151,-86.18145165,11:00am-7:00 pm daily
St. Josesphs Hospital,700 Broadway,Fort Wayne,IN,46802,"","",41.07779421,-85.14923764,
Kouts Health Care,705 N. Main St.,Kouts,IN,46347,"","",41.32408456,-87.02600404,Limited hours. Call 219-766-3131 for more information.
Franciscan Health Michigan City,3500 Franciscan Way,Michigan City,IN,46360,219-877-1474,https://www.franciscanhealth.org,41.68837344,-86.86941655,"10am - 6pm, M-F & 10am - 4pm, Weekends"
South Bend Clinic Day Road facility,301 E. Day Road,Mishawaka,IN,46545,574-307-6870,https://www.southbendclinic.com,41.69847084,-86.18100189,"Hotline hours: 8am - 8pm, M-F & 9am - 5pm, Weekends"
Next Care Urgent Care,1100 N 4th St,Leavenworth,KS,66042,"","",39.32803992,-94.91583509,8AM-8PM M-F 9AM-4PM S-S
LMH Drive-Thru Testing,325 Maine St,Lawrence,KS,66044,"","",38.98015327,-95.24821811,
Sharon Lee Family Health Care,340 Southwest Blvd,Kansas City,KS,66103,"","",39.06859424,-94.61368285,8am - 8pm daily
St. Luke's Mission Farms,4061 Indian Creek Pkwy,Overland Park,KS,66207,"","",38.93372822,-94.63160599,
Stormont Vail Call Before You Go Clinic,4505 NW Fielding Rd,Topeka,KS,66618,"","",39.12825177,-95.71482706,
Stormont Vail Drive-Through Testing Center,920 SW Washburn Ave,Topeka,KS,66606,"","",39.05159935,-95.69584243,M-F 9am - 7pm; Sat/Sun 11am - 4pm
Sharon Lee Family Health Clinic,340 Southwest Blvd,Kansas City,KS,66103,"",http://www.swbfhc.org/,39.06881368,-94.61240587,M-F: 8am-5pm
AdventHealth Centra Care Olathe,14744 West 119th Street,Olathe,KS,66062,"",https://centracare.adventhealth.com/urgent-care/olathe,38.912796,-94.75588,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm
AdventHealth Centra Care Overland Park,9099 West 135th St,Overland Park,KS,66221,"",https://centracare.adventhealth.com/urgent-care/overland-park,38.883728,-94.69136,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm
AdventHealth Centra Care Shawnee Mission,11245 Shawnee Mission Parkway,Shawnee,KS,66203,"",https://centracare.adventhealth.com/urgent-care/shawnee,39.014774,-94.71667,Sunday: 8 am to 5 pm;Monday: 8 am to 8 pm;Tuesday: 8 am to 8 pm;Wednesday: 8 am to 8 pm;Thursday: 8 am to 8 pm;Friday: 8 am to 8 pm;Saturday: 8 am to 5 pm
University of Kentucky,1000 S Limestone,Lexington,KY,40536,"","",38.02905105,-84.51032197,
Baptist Health Urgent Care - LaGrange,1006 New Moody Lane,La Grange,KY,40031,"","",38.39541198,-85.37596127,M-F 8am-8pm; S-S 9am-5pm
Baptist Urgent Care Center,12010 Shelbyville Rd,Louisville,KY,40243,"","",38.24789822,-85.53314959,M-F 8:am-8:pm; S-S 9:am-5:pm
Bell County Health Center,310 Cherry Street,Pineville,KY, ,"","",36.75975696,-83.69498969,
University of Louisville Health,Corner of E Liberty St and S Brook St,Louisville,KY, ,502-562-3000,"",38.25213569,-85.75009115,
Integrity Extended Healthcare,124 Daniel Dr,Danville,KY,40422,"","",37.6201024,-84.76324848,M-F: 8-4:30pm
Bluegrass Extended Care Medicine,989 Governor's Lane Unit 180,Lexington,KY,40513,"","",38.019543,-84.557092,M-F: 8-5pm
Bluegrass Family and Extended Care,989 Governors Ln,Lexington-fayette,KY,40513,"","",38.01935701,-84.55741824,"Monday - Friday 8-5, Closed Weekend"
Ochsner Urgent Care - Mid-City at Canal,4100 Canal St,New Orleans,LA,70119, ,"",29.97433913,-90.10126997,
Ochsner Urgent Care & Occupational Health- Covington,"1111 Greengate Dr., Suite B",Covington,LA,70433, ,"",30.44665701,-90.08293414,
Mahalia Jackson Theater Parking Lot,1419 Basin Street,New Orleans,LA,70116, ,"",29.96311655,-90.07071666,
"Alario Center, Westwego",2000 Segnette Blvd,Westwego,LA,70094, ,"",29.90353277,-90.16450815,
Erath/Delcambre Community Care Clinic,220 north road,Erath,LA,70533,(337) 892-6999,"",29.96170983,-92.04825949,10:00 am to 12:00 pm Monday-Friday
Cajundome & Convention Center,444 Cajundome Blvd,Lafayette,LA,70506, ,"",30.21766137,-92.03784003,9:00 am - 3:00 pm.
New Orleans East Hospital,5620 Read Blvd,New Orleans,LA,70127, ,"",30.02934798,-89.97463169,
University of New Orleans Lakefront Arena Parking Lot,6801 Franklin Avenue,New Orleans,LA,70148, ,"",30.02890943,-90.05037488,
Terrebonne General Medical Facility,855  Belanger Street,Houma,LA,70360, ,"",29.5964997,-90.7138924,
Mid City Medicine Clinic,3600 Florida Blvd,Baton Rouge,LA,70806, ,https://www.brgeneral.org/coronavirus-information/covid-19-testing-center/,30.4500527,-91.1531233,M-F: 1-3pm
Our Lady of the Lake Pediatrics,8415 Goodwood Blvd Ste. 100,Baton Rouge,LA,70806,"","",30.4437624,-91.0983537,M-F: 8-5pm
Willis Knighton Innovation Center,2105 Airline Dr,Bossier City,LA,71111, ,"",32.5330999,-93.7076786,M-F: 8a-5p
Our Lady of the Lake Ascension: St. Elizabeth Hospital,1125 Hwy. 30 W,Gonzales,LA,70808,"","",30.2099741,-90.9319089,M-F: 1p-3p
Christus Schumpert Health System,1400 East Bert Kouns Industrial Loop,Shreveport,LA,71105, ,"",32.42379823,-93.7197989,M-F: 9a-5p
LSU Health,1541 Kings Hwy,Shreveport,LA,70112,"","",29.95700759,-90.07693549,M-F: 8a-4:30p
Thibodaux Regional,164 Hausley St,Thibodaux,LA,70301, ,"",29.78441814,-90.8101396,
Atrius Health - Braintree,111 Grossman Drive,Braintree,MA,02184,"",https://www.atriushealth.org/locations/braintree-harvard-vanguard,42.21118769,-70.99906082,
Massachusetts Department of Public Health,250 Washington Street,Boston,MA, ,"",https://www.mass.gov/resource/information-on-the-outbreak-of-coronavirus-disease-2019-covid-19,42.301476,-71.07682,
Middleton Family Medicine,147 S Main St,Middleton,MA,01949,"","",42.58348837,-71.00591223,8am-5pm
Lemuel Shattuck Hospital,170 Morton St.,Jamaica Plain,MA, ,"",https://www.mass.gov/locations/lemuel-shattuck-hospital,42.299213,-71.10262,
Cooley Dickinson Urgent Care (Big Y Plaza),12 College Highway (Big Y Plaza),Southampton,MA,01073,"",https://www.cooleydickinson.org/programs-services/urgent-care-southampton/,42.24694,-72.70648,Mon-Fri: 8 AM - 8 PM;Sat-Sun 9 AM - 5 PM
UMass Memorial Medical Center - University Campus,55 Lake Ave. North,Worcester,MA,01655,"",https://www.umassmemorialhealthcare.org/umass-memorial-health-care/patients-visitors/coronavirus-covid-19-news-and-information,42.28019959,-71.75824459,M-F: 8am-5pm
Atrius Health - Kenmore,133 Brookline Avenue,Boston,MA,02215,"",https://www.atriushealth.org/locations/kenmore-harvard-vanguard,42.3457733,-71.1014124,By appointment
Signature Healthcare Urgent Care,110 Liberty St,Brockton,MA,02301, ,"",42.05659318,-71.06242341,By appointment
Cape Cod Healthcare Urgent Care - Falmouth,273 Teaticket Highway,Falmouth,MA,02540,"",https://www.capecodhealth.org/locations/profile/cape-cod-healthcare-urgent-care-falmouth/,41.568768,-70.594025,
Cape Cod Healthcare Urgent Care - Harwich,525 Long Pond Drive,Harwich,MA,02645,"",https://www.capecodhealth.org/locations/profile/cape-cod-healthcare-urgent-care-harwich/,41.722568,-70.0370091,
Holyoke Health Center,230 Maple Street,Holyoke,MA,01040,"",http://www.hhcinc.org/,42.207462,-72.6085,Monday 8:30am-7pm;Tuesday 8:30am-4:30pm;Wednesday 8:30am-7pm;Thursday 8:30am-4:30pm;Friday 8:30am-4:30pm
Cape Cod Healthcare Urgent Care - Hyannis,1220 Iyannough Road,Hyannis,MA,02601,"",https://www.capecodhealth.org/locations/profile/cape-cod-healthcare-urgent-care-hyannis/,41.675144,-70.30983,
AFC Urgent Care - Marlborough,38 Boston Post Rd W,Marlborough,MA,01752,"",https://www.afcurgentcarenatick.com/,42.3405179,-71.58261539,M-F: 8am-8pm
Cooley Dickinson Hospital - Urgent Care, 30 Locust Street,Northampton,MA,01061,"",https://www.cooleydickinson.org/programs-services/urgent-care/,42.331944,-72.65423,"Monday-Friday, 12-8 pm;Saturday-Sunday, 9 am - 5 pm"
Atrius Health - Peabody-Lynnfield,2 Essex Center Drive,Peabody,MA,01960,"",https://www.atriushealth.org/locations/peabody-lynnfield-harvard-vanguard,42.53986487,-70.95011868,
Cape Cod Healthcare Urgent Care - Sandwich,2 Jan Sebastian Drive,Sandwich,MA,02563,"",https://www.capecodhealth.org/locations/profile/cape-cod-healthcare-urgent-care-sandwich/,41.717873,-70.488525,
CVS - Shrewsbury,720 Boston Turnpike,Shrewsbury,MA,01545, ,"",42.2771264,-71.69830747,8am-8pm
Falmouth Hospital - Triage Tent,100 Ter Heun Dr,Falmouth,MA,02540,"","",41.56415101,-70.62230682,Triage Tents for testing are open M-F 8am to 10pm
AFC Urgent Care - Waltham,1030 Main Street,Waltham,MA,02451,"","",42.3760647,-71.25257864,8am - 8pm
Cooley Dickinson Urgent Care,12 College Highway,Southampton,MA,01073,"","",42.25277091,-72.69827533,8am-8pm
